image_id,label
9998,5
9999,4
10000,6
10001,2
10002,2
10003,1
10004,6
10005,2
10006,4
10007,6
10008,2
10009,6
10010,5
10011,2
10012,2
10013,5
10014,4
10015,5
10016,4
10017,2
10018,6
10019,5
10020,4
10021,5
10022,4
10023,6
10024,2
10025,2
10026,4
10027,4
10028,2
10029,4
10030,2
10031,2
10032,2
10033,2
10034,5
10035,4
10036,4
10037,4
10038,2
10039,5
10040,4
10041,4
10042,5
10043,4
10044,1
10045,4
10046,5
10047,3
10048,3
10049,4
10050,4
10051,2
10052,1
10053,6
10054,2
10055,2
10056,2
10057,5
10058,2
10059,6
10060,3
10061,6
10062,4
10063,2
10064,5
10065,4
10066,4
10067,2
10068,5
10069,3
10070,1
10071,6
10072,2
10073,2
10074,4
10075,6
10076,1
10077,3
10078,3
10079,2
10080,5
10081,3
10082,4
10083,5
10084,5
10085,4
10086,3
10087,5
10088,2
10089,5
10090,2
10091,4
10092,2
10093,2
10094,4
10095,5
10096,3
10097,2
10098,2
10099,4
10100,2
10101,4
10102,4
10103,2
10104,2
10105,2
10106,3
10107,2
10108,3
10109,2
10110,4
10111,3
10112,6
10113,2
10114,2
10115,2
10116,3
10117,4
10118,3
10119,2
10120,4
10121,2
10122,6
10123,2
10124,2
10125,4
10126,5
10127,6
10128,2
10129,4
10130,4
10131,4
10132,6
10133,5
10134,6
10135,2
10136,6
10137,5
10138,4
10139,2
10140,5
10141,5
10142,6
10143,4
10144,4
10145,5
10146,6
10147,4
10148,2
10149,2
10150,4
10151,4
10152,5
10153,3
10154,4
10155,2
10156,4
10157,3
10158,2
10159,2
10160,4
10161,2
10162,2
10163,6
10164,4
10165,4
10166,2
10167,4
10168,4
10169,4
10170,4
10171,5
10172,2
10173,4
10174,5
10175,5
10176,6
10177,2
10178,2
10179,2
10180,3
10181,4
10182,2
10183,5
10184,2
10185,4
10186,5
10187,2
10188,6
10189,5
10190,5
10191,5
10192,1
10193,4
10194,5
10195,4
10196,3
10197,5
10198,6
10199,5
10200,6
10201,5
10202,4
10203,6
10204,5
10205,4
10206,4
10207,2
10208,6
10209,1
10210,2
10211,6
10212,4
10213,6
10214,4
10215,2
10216,6
10217,4
10218,2
10219,2
10220,2
10221,6
10222,2
10223,2
10224,2
10225,5
10226,6
10227,4
10228,3
10229,5
10230,2
10231,6
10232,2
10233,2
10234,6
10235,4
10236,5
10237,6
10238,4
10239,5
10240,2
10241,5
10242,5
10243,5
10244,4
10245,5
10246,4
10247,4
10248,6
10249,5
10250,2
10251,6
10252,6
10253,4
10254,4
10255,5
10256,2
10257,5
10258,2
10259,6
10260,4
10261,6
10262,6
10263,4
10264,3
10265,5
10266,4
10267,6
10268,4
10269,4
10270,4
10271,4
10272,2
10273,6
10274,6
10275,1
10276,4
10277,5
10278,3
10279,5
10280,2
10281,4
10282,6
10283,3
10284,5
10285,6
10286,6
10287,2
10288,4
10289,4
10290,2
10291,2
10292,5
10293,3
10294,4
10295,2
10296,6
10297,3
10298,6
10299,4
10300,2
10301,4
10302,2
10303,4
10304,2
10305,6
10306,2
10307,4
10308,2
10309,5
10310,4
10311,4
10312,4
10313,5
10314,4
10315,4
10316,4
10317,2
10318,6
10319,2
10320,2
10321,4
10322,5
10323,2
10324,2
10325,5
10326,5
10327,4
10328,5
10329,4
10330,2
10331,4
10332,4
10333,2
10334,2
10335,5
10336,4
10337,5
10338,2
10339,2
10340,5
10341,5
10342,2
10343,2
10344,2
10345,2
10346,2
10347,4
10348,4
10349,2
10350,5
10351,4
10352,5
10353,2
10354,6
10355,2
10356,2
10357,5
10358,6
10359,2
10360,4
10361,2
10362,6
10363,5
10364,2
10365,2
10366,6
10367,5
10368,6
10369,4
10370,2
10371,5
10372,2
10373,2
10374,2
10375,2
10376,6
10377,2
10378,2
10379,4
10380,6
10381,2
10382,4
10383,2
10384,1
10385,4
10386,5
10387,3
10388,3
10389,4
10390,5
10391,4
10392,2
10393,2
10394,4
10395,4
10396,3
10397,2
10398,2
10399,4
10400,4
10401,2
10402,4
10403,4
10404,3
10405,5
10406,6
10407,2
10408,2
10409,6
10410,6
10411,2
10412,2
10413,5
10414,2
10415,6
10416,2
10417,4
10418,2
10419,2
10420,4
10421,5
10422,4
10423,5
10424,2
10425,6
10426,4
10427,2
10428,2
10429,2
10430,6
10431,5
10432,2
10433,2
10434,5
10435,2
10436,4
10437,6
10438,5
10439,2
10440,4
10441,2
10442,2
10443,2
10444,4
10445,3
10446,5
10447,2
10448,6
10449,2
10450,2
10451,2
10452,2
10453,5
10454,2
10455,2
10456,2
10457,2
10458,4
10459,5
10460,5
10461,2
10462,5
10463,2
10464,2
10465,6
10466,2
10467,5
10468,2
10469,2
10470,2
10471,4
10472,2
10473,2
10474,2
10475,6
10476,6
10477,6
10478,5
10479,2
10480,4
10481,2
10482,4
10483,4
10484,2
10485,1
10486,2
10487,4
10488,4
10489,4
10490,2
10491,2
10492,5
10493,2
10494,3
10495,5
10496,4
10497,2
10498,5
10499,5
10500,6
10501,4
10502,2
10503,6
10504,2
10505,5
10506,5
10507,4
10508,2
10509,2
10510,4
10511,3
10512,2
10513,2
10514,5
10515,4
10516,6
10517,2
10518,2
10519,2
10520,4
10521,5
10522,4
10523,2
10524,2
10525,4
10526,6
10527,2
10528,2
10529,2
10530,6
10531,2
10532,2
10533,6
10534,2
10535,1
10536,2
10537,4
10538,4
10539,2
10540,4
10541,6
10542,3
10543,6
10544,2
10545,5
10546,3
10547,5
10548,5
10549,6
10550,2
10551,6
10552,4
10553,6
10554,4
10555,2
10556,5
10557,2
10558,2
10559,2
10560,2
10561,6
10562,2
10563,3
10564,2
10565,1
10566,4
10567,5
10568,4
10569,2
10570,6
10571,2
10572,2
10573,3
10574,2
10575,2
10576,4
10577,4
10578,4
10579,5
10580,2
10581,6
10582,2
10583,5
10584,6
10585,6
10586,5
10587,5
10588,2
10589,3
10590,2
10591,5
10592,2
10593,5
10594,2
10595,5
10596,3
10597,2
10598,2
10599,4
10600,2
10601,6
10602,3
10603,5
10604,5
10605,6
10606,5
10607,2
10608,2
10609,2
10610,6
10611,2
10612,2
10613,2
10614,2
10615,4
10616,4
10617,4
10618,5
10619,2
10620,4
10621,3
10622,4
10623,2
10624,6
10625,2
10626,2
10627,4
10628,4
10629,2
10630,3
10631,2
10632,6
10633,2
10634,2
10635,2
10636,2
10637,2
10638,3
10639,2
10640,2
10641,2
10642,6
10643,2
10644,2
10645,2
10646,2
10647,5
10648,2
10649,6
10650,6
10651,6
10652,2
10653,6
10654,5
10655,4
10656,4
10657,5
10658,2
10659,4
10660,3
10661,4
10662,2
10663,3
10664,4
10665,5
10666,5
10667,5
10668,2
10669,5
10670,4
10671,4
10672,2
10673,4
10674,4
10675,5
10676,2
10677,4
10678,2
10679,2
10680,4
10681,2
10682,2
10683,4
10684,3
10685,4
10686,2
10687,2
10688,4
10689,5
10690,4
10691,2
10692,2
10693,2
10694,2
10695,6
10696,5
10697,4
10698,3
10699,4
10700,4
10701,2
10702,6
10703,4
10704,2
10705,2
10706,2
10707,2
10708,5
10709,4
10710,3
10711,5
10712,6
10713,2
10714,2
10715,2
10716,2
10717,2
10718,6
10719,5
10720,4
10721,2
10722,4
10723,4
10724,6
10725,4
10726,4
10727,5
10728,4
10729,6
10730,1
10731,2
10732,5
10733,5
10734,2
10735,4
10736,2
10737,4
10738,4
10739,2
10740,2
10741,2
10742,2
10743,6
10744,2
10745,2
10746,4
10747,4
10748,4
10749,2
10750,5
10751,2
10752,6
10753,5
10754,2
10755,2
10756,3
10757,6
10758,2
10759,6
10760,2
10761,5
10762,2
10763,6
10764,6
10765,2
10766,4
10767,2
10768,5
10769,5
10770,4
10771,2
10772,4
10773,4
10774,4
10775,6
10776,4
10777,2
10778,4
10779,1
10780,6
10781,2
10782,4
10783,2
10784,5
10785,2
10786,2
10787,6
10788,2
10789,4
10790,6
10791,5
10792,5
10793,2
10794,4
10795,5
10796,4
10797,6
10798,5
10799,6
10800,4
10801,6
10802,2
10803,6
10804,2
10805,2
10806,2
10807,6
10808,1
10809,6
10810,2
10811,5
10812,6
10813,4
10814,3
10815,2
10816,5
10817,2
10818,2
10819,5
10820,4
10821,2
10822,2
10823,6
10824,2
10825,2
10826,2
10827,3
10828,4
10829,4
10830,4
10831,2
10832,4
10833,2
10834,2
10835,2
10836,4
10837,2
10838,6
10839,4
10840,6
10841,2
10842,5
10843,2
10844,2
10845,5
10846,4
10847,3
10848,4
10849,6
10850,4
10851,2
10852,6
10853,3
10854,3
10855,6
10856,4
10857,4
10858,2
10859,5
10860,4
10861,2
10862,1
10863,5
10864,2
10865,6
10866,2
10867,2
10868,4
10869,2
10870,4
10871,6
10872,2
10873,5
10874,4
10875,6
10876,2
10877,4
10878,6
10879,6
10880,2
10881,4
10882,4
10883,4
10884,6
10885,6
10886,3
10887,4
10888,4
10889,4
10890,1
10891,6
10892,6
10893,5
10894,2
10895,2
10896,4
10897,2
10898,2
10899,2
10900,6
10901,2
10902,4
10903,4
10904,6
10905,2
10906,2
10907,6
10908,4
10909,2
10910,2
10911,2
10912,2
10913,4
10914,6
10915,6
10916,2
10917,2
10918,5
10919,6
10920,4
10921,4
10922,5
10923,6
10924,6
10925,3
10926,2
10927,5
10928,5
10929,1
10930,2
10931,2
10932,2
10933,5
10934,4
10935,4
10936,6
10937,3
10938,2
10939,2
10940,5
10941,5
10942,2
10943,4
10944,2
10945,2
10946,2
10947,4
10948,2
10949,4
10950,5
10951,2
10952,2
10953,4
10954,3
10955,5
10956,5
10957,2
10958,6
10959,2
10960,4
10961,2
10962,5
10963,2
10964,6
10965,4
10966,4
10967,2
10968,6
10969,4
10970,2
10971,2
10972,2
10973,5
10974,2
10975,2
10976,4
10977,2
10978,4
10979,4
10980,3
10981,5
10982,6
10983,2
10984,2
10985,2
10986,5
10987,3
10988,2
10989,2
10990,4
10991,4
10992,2
10993,2
10994,2
10995,5
10996,4
10997,2
10998,6
10999,4
11000,6
11001,4
11002,2
11003,2
11004,2
11005,2
11006,4
11007,2
11008,6
11009,4
11010,2
11011,4
11012,5
11013,2
11014,4
11015,5
11016,6
11017,6
11018,4
11019,4
11020,4
11021,2
11022,4
11023,6
11024,3
11025,4
11026,2
11027,4
11028,6
11029,2
11030,3
11031,3
11032,2
11033,1
11034,4
11035,5
11036,3
11037,4
11038,4
11039,2
11040,3
11041,4
11042,5
11043,2
11044,2
11045,6
11046,4
11047,4
11048,2
11049,2
11050,2
11051,2
11052,1
11053,2
11054,3
11055,2
11056,1
11057,5
11058,2
11059,2
11060,6
11061,5
11062,2
11063,5
11064,2
11065,2
11066,2
11067,4
11068,5
11069,2
11070,5
11071,2
11072,6
11073,2
11074,4
11075,2
11076,6
11077,5
11078,5
11079,2
11080,6
11081,5
11082,2
11083,5
11084,4
11085,5
11086,2
11087,2
11088,6
11089,2
11090,5
11091,5
11092,2
11093,4
11094,2
11095,2
11096,2
11097,4
11098,2
11099,4
11100,4
11101,4
11102,2
11103,2
11104,6
11105,4
11106,5
11107,2
11108,5
11109,4
11110,2
11111,6
11112,2
11113,6
11114,4
11115,5
11116,5
11117,3
11118,4
11119,4
11120,4
11121,5
11122,2
11123,2
11124,6
11125,2
11126,5
11127,2
11128,2
11129,4
11130,2
11131,4
11132,2
11133,2
11134,4
11135,4
11136,4
11137,4
11138,2
11139,6
11140,4
11141,5
11142,2
11143,2
11144,4
11145,6
11146,3
11147,4
11148,5
11149,6
11150,2
11151,2
11152,2
11153,4
11154,2
11155,5
11156,2
11157,2
11158,4
11159,6
11160,5
11161,2
11162,2
11163,6
11164,2
11165,5
11166,4
11167,5
11168,5
11169,5
11170,5
11171,5
11172,5
11173,4
11174,4
11175,4
11176,2
11177,5
11178,5
11179,5
11180,2
11181,4
11182,2
11183,4
11184,2
11185,4
11186,5
11187,5
11188,2
11189,2
11190,2
11191,6
11192,5
11193,2
11194,2
11195,3
11196,5
11197,4
11198,2
11199,5
11200,6
11201,6
11202,2
11203,5
11204,2
11205,2
11206,4
11207,1
11208,2
11209,3
11210,6
11211,5
11212,2
11213,2
11214,5
11215,3
11216,2
11217,2
11218,5
11219,2
11220,6
11221,6
11222,4
11223,2
11224,2
11225,4
11226,4
11227,2
11228,4
11229,2
11230,4
11231,2
11232,6
11233,4
11234,5
11235,5
11236,4
11237,2
11238,4
11239,2
11240,2
11241,2
11242,2
11243,6
11244,2
11245,4
11246,2
11247,5
11248,2
11249,6
11250,4
11251,2
11252,2
11253,4
11254,4
11255,4
11256,4
11257,4
11258,2
11259,6
11260,2
11261,2
11262,2
11263,4
11264,2
11265,4
11266,2
11267,2
11268,6
11269,6
11270,4
11271,4
11272,2
11273,5
11274,1
11275,2
11276,5
11277,6
11278,2
11279,4
11280,2
11281,2
11282,5
11283,2
11284,5
11285,2
11286,4
11287,5
11288,2
11289,2
11290,4
11291,1
11292,4
11293,2
11294,5
11295,6
11296,4
11297,2
11298,6
11299,6
11300,4
11301,3
11302,4
11303,2
11304,6
11305,2
11306,5
11307,4
11308,5
11309,6
11310,6
11311,6
11312,2
11313,5
11314,3
11315,2
11316,6
11317,2
11318,6
11319,2
11320,4
11321,3
11322,4
11323,4
11324,4
11325,3
11326,4
11327,5
11328,5
11329,5
11330,5
11331,3
11332,2
11333,4
11334,2
11335,2
11336,2
11337,4
11338,2
11339,2
11340,5
11341,2
11342,5
11343,3
11344,4
11345,2
11346,2
11347,6
11348,2
11349,4
11350,4
11351,6
11352,5
11353,6
11354,2
11355,5
11356,4
11357,3
11358,4
11359,6
11360,4
11361,4
11362,6
11363,5
11364,2
11365,5
11366,2
11367,2
11368,6
11369,5
11370,2
11371,4
11372,5
11373,6
11374,1
11375,6
11376,2
11377,4
11378,2
11379,4
11380,4
11381,2
11382,4
11383,2
11384,5
11385,3
11386,4
11387,4
11388,2
11389,4
11390,6
11391,4
11392,6
11393,2
11394,2
11395,2
11396,2
11397,6
11398,5
11399,2
11400,5
11401,2
11402,5
11403,5
11404,2
11405,4
11406,4
11407,4
11408,2
11409,6
11410,6
11411,6
11412,4
11413,2
11414,4
11415,5
11416,5
11417,5
11418,2
11419,6
11420,5
11421,3
11422,2
11423,4
11424,5
11425,2
11426,2
11427,6
11428,2
11429,2
11430,2
11431,4
11432,2
11433,4
11434,3
11435,5
11436,2
11437,4
11438,5
11439,2
11440,6
11441,4
11442,2
11443,2
11444,2
11445,4
11446,4
11447,2
11448,2
11449,4
11450,5
11451,5
11452,4
11453,4
11454,4
11455,4
11456,6
11457,4
11458,2
11459,2
11460,3
11461,4
11462,2
11463,4
11464,6
11465,2
11466,5
11467,5
11468,2
11469,6
11470,5
11471,5
11472,5
11473,2
11474,6
11475,6
11476,5
11477,4
11478,4
11479,5
11480,4
11481,4
11482,6
11483,2
11484,4
11485,6
11486,5
11487,4
11488,4
11489,6
11490,2
11491,2
11492,2
11493,4
11494,3
11495,3
11496,4
11497,6
11498,2
11499,2
11500,4
11501,2
11502,2
11503,2
11504,2
11505,4
11506,2
11507,6
11508,6
11509,6
11510,2
11511,6
11512,6
11513,2
11514,5
11515,4
11516,2
11517,5
11518,5
11519,6
11520,4
11521,4
11522,2
11523,5
11524,4
11525,4
11526,2
11527,6
11528,2
11529,2
11530,3
11531,4
11532,5
11533,4
11534,2
11535,4
11536,1
11537,4
11538,4
11539,4
11540,2
11541,4
11542,6
11543,5
11544,3
11545,2
11546,5
11547,4
11548,2
11549,6
11550,6
11551,2
11552,2
11553,4
11554,2
11555,4
11556,6
11557,3
11558,2
11559,4
11560,2
11561,2
11562,2
11563,4
11564,4
11565,2
11566,2
11567,6
11568,2
11569,4
11570,4
11571,4
11572,2
11573,2
11574,4
11575,6
11576,2
11577,2
11578,2
11579,4
11580,5
11581,4
11582,2
11583,2
11584,1
11585,2
11586,6
11587,4
11588,2
11589,6
11590,5
11591,4
11592,4
11593,2
11594,2
11595,6
11596,3
11597,4
11598,4
11599,3
11600,6
11601,5
11602,5
11603,2
11604,2
11605,6
11606,5
11607,6
11608,2
11609,5
11610,4
11611,5
11612,3
11613,5
11614,4
11615,2
11616,6
11617,4
11618,5
11619,3
11620,5
11621,5
11622,4
11623,4
11624,6
11625,6
11626,2
11627,5
11628,5
11629,2
11630,6
11631,2
11632,2
11633,5
11634,2
11635,2
11636,4
11637,6
11638,2
11639,2
11640,2
11641,6
11642,2
11643,3
11644,6
11645,6
11646,2
11647,4
11648,5
11649,2
11650,4
11651,2
11652,4
11653,4
11654,5
11655,5
11656,4
11657,2
11658,4
11659,2
11660,4
11661,2
11662,2
11663,6
11664,2
11665,4
11666,4
11667,4
11668,2
11669,5
11670,2
11671,4
11672,5
11673,6
11674,4
11675,6
11676,5
11677,2
11678,5
11679,5
11680,4
11681,2
11682,2
11683,4
11684,2
11685,5
11686,2
11687,2
11688,2
11689,2
11690,2
11691,2
11692,2
11693,2
11694,6
11695,2
11696,3
11697,4
11698,4
11699,4
11700,6
11701,4
11702,3
11703,2
11704,2
11705,4
11706,4
11707,6
11708,6
11709,6
11710,4
11711,4
11712,6
11713,2
11714,2
11715,2
11716,4
11717,4
11718,4
11719,4
11720,5
11721,5
11722,6
11723,6
11724,2
11725,5
11726,4
11727,2
11728,2
11729,4
11730,4
11731,2
11732,4
11733,2
11734,2
11735,2
11736,2
11737,2
11738,5
11739,2
11740,5
11741,2
11742,6
11743,4
11744,4
11745,4
11746,2
11747,4
11748,2
11749,2
11750,4
11751,2
11752,4
11753,2
11754,4
11755,4
11756,4
11757,4
11758,4
11759,2
11760,2
11761,6
11762,2
11763,4
11764,1
11765,5
11766,5
11767,5
11768,2
11769,4
11770,2
11771,4
11772,6
11773,1
11774,2
11775,6
11776,4
11777,3
11778,4
11779,3
11780,4
11781,5
11782,6
11783,6
11784,4
11785,4
11786,5
11787,6
11788,2
11789,6
11790,5
11791,4
11792,4
11793,5
11794,2
11795,2
11796,4
11797,4
11798,2
11799,2
11800,6
11801,6
11802,6
11803,4
11804,5
11805,4
11806,4
11807,4
11808,3
11809,5
11810,4
11811,3
11812,4
11813,4
11814,4
11815,4
11816,3
11817,4
11818,2
11819,4
11820,4
11821,2
11822,2
11823,4
11824,5
11825,6
11826,4
11827,6
11828,2
11829,4
11830,5
11831,6
11832,2
11833,2
11834,4
11835,2
11836,2
11837,2
11838,2
11839,2
11840,3
11841,2
11842,6
11843,5
11844,1
11845,6
11846,5
11847,4
11848,4
11849,2
11850,2
11851,2
11852,2
11853,4
11854,4
11855,5
11856,6
11857,2
11858,6
11859,6
11860,5
11861,3
11862,6
11863,2
11864,6
11865,5
11866,2
11867,5
11868,4
11869,2
11870,4
11871,4
11872,2
11873,2
11874,2
11875,5
11876,2
11877,4
11878,2
11879,2
11880,1
11881,3
11882,5
11883,4
11884,2
11885,4
11886,2
11887,2
11888,4
11889,2
11890,2
11891,2
11892,6
11893,4
11894,2
11895,6
11896,4
11897,4
11898,4
11899,2
11900,5
11901,5
11902,2
11903,5
11904,2
11905,2
11906,2
11907,3
11908,4
11909,5
11910,4
11911,4
11912,5
11913,2
11914,4
11915,2
11916,2
11917,4
11918,3
11919,5
11920,3
11921,6
11922,4
11923,3
11924,6
11925,5
11926,2
11927,6
11928,3
11929,4
11930,2
11931,4
11932,2
11933,4
11934,5
11935,2
11936,6
11937,2
11938,2
11939,3
11940,2
11941,6
11942,2
11943,3
11944,2
11945,4
11946,2
11947,2
11948,2
11949,2
11950,6
11951,2
11952,5
11953,2
11954,5
11955,4
11956,6
11957,2
11958,2
11959,2
11960,2
11961,5
11962,2
11963,2
11964,5
11965,5
11966,4
11967,4
11968,6
11969,2
11970,4
11971,5
11972,2
11973,6
11974,2
11975,6
11976,6
11977,2
11978,5
11979,4
11980,5
11981,4
11982,6
11983,4
11984,6
11985,5
11986,2
11987,4
11988,6
11989,4
11990,5
11991,4
11992,6
11993,5
11994,2
11995,5
11996,6
11997,4
11998,4
11999,2
12000,2
